보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
송정동316,1,서울특별시 성동구 송정동 150-25,서울특별시 성동구 송정동 26-30,37.5479424,127.0657657,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동317,1,서울특별시 성동구 송정동 138-29,서울특별시 성동구 송정동 89-29,37.5480144,127.0659901,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동318,1,서울특별시 성동구 송정동 122-2,서울특별시 성동구 송정동 45-9,37.5479666,127.0663108,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동319,1,서울특별시 성동구 송정동 103-2,서울특별시 성동구 송정동 102-29,37.5479474,127.0665355,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동320,1,서울특별시 성동구 송정동 69-29,서울특별시 성동구 송정동 96-1,37.5480349,127.0666781,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동321,1,서울특별시 성동구 송정동 126-28,서울특별시 성동구 송정동 26-28,37.5480552,127.0669508,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동322,1,서울특별시 성동구 송정동 45-20,서울특별시 성동구 송정동 3-8,37.5481794,127.0600848,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동323,1,서울특별시 성동구 송정동 144-21,서울특별시 성동구 송정동 73-10,37.5483379,127.0619505,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동324,1,서울특별시 성동구 송정동 67-21,서울특별시 성동구 송정동 77-7,37.5483361,127.0623626,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동325,1,서울특별시 성동구 송정동 104-22,서울특별시 성동구 송정동 82-22,37.5482608,127.0625306,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동326,1,서울특별시 성동구 송정동 67-30,서울특별시 성동구 송정동 108-13,37.5482934,127.0628292,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동327,1,서울특별시 성동구 송정동 49-11,서울특별시 성동구 송정동 57-22,37.5482959,127.0630497,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동328,1,서울특별시 성동구 송정동 92-17,서울특별시 성동구 송정동 77-28,37.5482801,127.0632646,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동329,1,서울특별시 성동구 송정동 76-4,서울특별시 성동구 송정동 121-5,37.5483125,127.0635609,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동330,1,서울특별시 성동구 송정동 86-21,서울특별시 성동구 송정동 23-8,37.5483001,127.0639142,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동331,1,서울특별시 성동구 송정동 66-25,서울특별시 성동구 송정동 137-20,37.5485584,127.059999,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동332,1,서울특별시 성동구 송정동 6-2,서울특별시 성동구 송정동 30-14,37.5485267,127.0601787,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동333,1,서울특별시 성동구 송정동 40-7,서울특별시 성동구 송정동 3-10,37.5484925,127.0604907,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동334,1,서울특별시 성동구 송정동 36-14,서울특별시 성동구 송정동 27-17,37.5485375,127.0607413,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동335,1,서울특별시 성동구 송정동 128-7,서울특별시 성동구 송정동 52-25,37.5485305,127.0609126,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동336,1,서울특별시 성동구 송정동 105-10,서울특별시 성동구 송정동 42-2,37.5485647,127.0612552,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동337,1,서울특별시 성동구 송정동 85-8,서울특별시 성동구 송정동 1-1,37.548511,127.0613648,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동338,1,서울특별시 성동구 송정동 127-5,서울특별시 성동구 송정동 24-25,37.5484459,127.0615814,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동339,1,서울특별시 성동구 송정동 60-15,서울특별시 성동구 송정동 76-9,37.5484436,127.0619116,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동340,1,서울특별시 성동구 송정동 75-12,서울특별시 성동구 송정동 81-14,37.5484396,127.0621581,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동341,1,서울특별시 성동구 송정동 3-28,서울특별시 성동구 송정동 36-22,37.5484502,127.0623963,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동342,1,서울특별시 성동구 송정동 69-29,서울특별시 성동구 송정동 24-12,37.5484589,127.0625494,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동343,1,서울특별시 성동구 송정동 117-9,서울특별시 성동구 송정동 99-23,37.5484865,127.0627425,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동344,1,서울특별시 성동구 송정동 29-5,서울특별시 성동구 송정동 16-28,37.5485081,127.0630239,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동345,1,서울특별시 성동구 송정동 146-22,서울특별시 성동구 송정동 113-6,37.5484482,127.0633343,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동346,1,서울특별시 성동구 송정동 34-16,서울특별시 성동구 송정동 125-4,37.5484924,127.063478,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동347,1,서울특별시 성동구 송정동 81-1,서울특별시 성동구 송정동 135-25,37.5485021,127.0636629,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동348,1,서울특별시 성동구 송정동 87-17,서울특별시 성동구 송정동 134-23,37.5485239,127.0639753,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동349,1,서울특별시 성동구 송정동 64-16,서울특별시 성동구 송정동 89-22,37.5485305,127.0641862,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동350,1,서울특별시 성동구 송정동 14-1,서울특별시 성동구 송정동 41-17,37.5485343,127.0643729,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동351,1,서울특별시 성동구 송정동 20-25,서울특별시 성동구 송정동 126-11,37.5485067,127.0646606,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동352,1,서울특별시 성동구 송정동 58-18,서울특별시 성동구 송정동 97-13,37.5484846,127.0648578,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동353,1,서울특별시 성동구 송정동 115-3,서울특별시 성동구 송정동 128-15,37.5484692,127.0651189,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동354,1,서울특별시 성동구 송정동 5-4,서울특별시 성동구 송정동 104-14,37.5484506,127.0653571,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동355,1,서울특별시 성동구 송정동 78-29,서울특별시 성동구 송정동 131-18,37.5485208,127.0655097,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동356,1,서울특별시 성동구 송정동 94-27,서울특별시 성동구 송정동 14-27,37.5485364,127.0658148,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동357,1,서울특별시 성동구 송정동 122-23,서울특별시 성동구 송정동 94-23,37.5485667,127.066027,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동358,1,서울특별시 성동구 송정동 1-11,서울특별시 성동구 송정동 91-27,37.5484499,127.0663275,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동359,1,서울특별시 성동구 송정동 96-23,서울특별시 성동구 송정동 28-2,37.5485859,127.0664848,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동360,1,서울특별시 성동구 송정동 105-4,서울특별시 성동구 송정동 66-20,37.5485104,127.0668017,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동361,1,서울특별시 성동구 송정동 56-15,서울특별시 성동구 송정동 49-23,37.5484616,127.0670512,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동362,1,서울특별시 성동구 송정동 137-10,서울특별시 성동구 송정동 109-26,37.5487766,127.0600457,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동363,1,서울특별시 성동구 송정동 14-22,서울특별시 성동구 송정동 15-7,37.5487689,127.0601751,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동364,1,서울특별시 성동구 송정동 65-5,서울특별시 성동구 송정동 16-23,37.5488053,127.0604289,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동365,1,서울특별시 성동구 송정동 52-20,서울특별시 성동구 송정동 114-27,37.5487736,127.0629585,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동366,1,서울특별시 성동구 송정동 95-25,서울특별시 성동구 송정동 140-24,37.5488311,127.0633013,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동367,1,서울특별시 성동구 송정동 76-15,서울특별시 성동구 송정동 46-22,37.5487167,127.0635366,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동368,1,서울특별시 성동구 송정동 31-13,서울특별시 성동구 송정동 11-14,37.5487152,127.0636806,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동369,1,서울특별시 성동구 송정동 66-1,서울특별시 성동구 송정동 85-15,37.5487743,127.0639057,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동370,1,서울특별시 성동구 송정동 14-25,서울특별시 성동구 송정동 78-16,37.5488353,127.0641234,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동371,1,서울특별시 성동구 송정동 82-17,서울특별시 성동구 송정동 57-6,37.5487769,127.0644064,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동372,1,서울특별시 성동구 송정동 140-18,서울특별시 성동구 송정동 104-3,37.5486962,127.064662,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동373,1,서울특별시 성동구 송정동 85-12,서울특별시 성동구 송정동 76-7,37.5487206,127.0648475,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동374,1,서울특별시 성동구 송정동 3-4,서울특별시 성동구 송정동 89-15,37.5487842,127.0651214,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동375,1,서울특별시 성동구 송정동 63-2,서울특별시 성동구 송정동 83-13,37.54883,127.0653758,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동376,1,서울특별시 성동구 송정동 73-1,서울특별시 성동구 송정동 133-27,37.5488365,127.0655714,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동377,1,서울특별시 성동구 송정동 125-2,서울특별시 성동구 송정동 76-29,37.5487452,127.0658702,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동378,1,서울특별시 성동구 송정동 43-25,서울특별시 성동구 송정동 138-18,37.5487161,127.0660561,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동379,1,서울특별시 성동구 송정동 55-28,서울특별시 성동구 송정동 109-27,37.5487856,127.0662397,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동380,1,서울특별시 성동구 송정동 112-21,서울특별시 성동구 송정동 19-24,37.5487181,127.0665707,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동381,1,서울특별시 성동구 송정동 10-3,서울특별시 성동구 송정동 19-2,37.5487099,127.0667437,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동382,1,서울특별시 성동구 송정동 59-30,서울특별시 성동구 송정동 67-14,37.5488123,127.0669917,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동383,1,서울특별시 성동구 송정동 5-13,서울특별시 성동구 송정동 31-18,37.5487574,127.0671992,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동384,1,서울특별시 성동구 송정동 150-2,서울특별시 성동구 송정동 19-12,37.5487879,127.0674655,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동385,1,서울특별시 성동구 송정동 20-24,서울특별시 성동구 송정동 20-29,37.5490251,127.0636949,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동386,1,서울특별시 성동구 송정동 149-13,서울특별시 성동구 송정동 55-30,37.5490748,127.0639859,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동387,1,서울특별시 성동구 송정동 121-21,서울특별시 성동구 송정동 39-12,37.5490271,127.0642039,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동388,1,서울특별시 성동구 송정동 75-5,서울특별시 성동구 송정동 119-17,37.5489746,127.0644726,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동389,1,서울특별시 성동구 송정동 62-28,서울특별시 성동구 송정동 43-25,37.5489534,127.0646394,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동390,1,서울특별시 성동구 송정동 145-22,서울특별시 성동구 송정동 38-24,37.5489613,127.0648388,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동391,1,서울특별시 성동구 송정동 125-8,서울특별시 성동구 송정동 17-9,37.5490162,127.0651029,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동392,1,서울특별시 성동구 송정동 93-13,서울특별시 성동구 송정동 121-30,37.5489763,127.0653845,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동393,1,서울특별시 성동구 송정동 83-4,서울특별시 성동구 송정동 134-21,37.5490799,127.0655161,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동394,1,서울특별시 성동구 송정동 140-19,서울특별시 성동구 송정동 45-13,37.5489826,127.0658605,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동395,1,서울특별시 성동구 송정동 133-9,서울특별시 성동구 송정동 97-30,37.5489994,127.0660679,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동396,1,서울특별시 성동구 송정동 125-26,서울특별시 성동구 송정동 124-29,37.5490215,127.0662625,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동397,1,서울특별시 성동구 송정동 43-8,서울특별시 성동구 송정동 20-17,37.5489399,127.0665793,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동398,1,서울특별시 성동구 송정동 93-20,서울특별시 성동구 송정동 31-22,37.5489838,127.0666943,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동399,1,서울특별시 성동구 송정동 124-22,서울특별시 성동구 송정동 123-16,37.5490052,127.0669552,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동400,1,서울특별시 성동구 송정동 6-8,서울특별시 성동구 송정동 12-5,37.5490334,127.067238,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동401,1,서울특별시 성동구 송정동 11-29,서울특별시 성동구 송정동 147-5,37.5490337,127.0673881,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동402,1,서울특별시 성동구 송정동 148-12,서울특별시 성동구 송정동 102-24,37.549282,127.0641944,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동403,1,서울특별시 성동구 송정동 59-15,서울특별시 성동구 송정동 42-4,37.5493293,127.0644546,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동404,1,서울특별시 성동구 송정동 14-6,서울특별시 성동구 송정동 100-21,37.5492738,127.064707,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동405,1,서울특별시 성동구 송정동 112-3,서울특별시 성동구 송정동 17-9,37.5493212,127.0649451,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동406,1,서울특별시 성동구 송정동 99-30,서울특별시 성동구 송정동 103-20,37.5492518,127.0651429,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동407,1,서울특별시 성동구 송정동 15-25,서울특별시 성동구 송정동 45-21,37.5492759,127.0653914,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동408,1,서울특별시 성동구 송정동 133-10,서울특별시 성동구 송정동 50-2,37.5492627,127.0655419,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동409,1,서울특별시 성동구 송정동 44-22,서울특별시 성동구 송정동 10-12,37.5492884,127.0658243,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동410,1,서울특별시 성동구 송정동 71-25,서울특별시 성동구 송정동 103-12,37.5492973,127.06613,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동411,1,서울특별시 성동구 송정동 4-24,서울특별시 성동구 송정동 18-30,37.5492557,127.0662998,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동412,1,서울특별시 성동구 송정동 150-12,서울특별시 성동구 송정동 89-27,37.5492804,127.0665543,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동413,1,서울특별시 성동구 송정동 104-19,서울특별시 성동구 송정동 2-9,37.5492287,127.0668243,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동414,1,서울특별시 성동구 송정동 129-10,서울특별시 성동구 송정동 88-4,37.5492576,127.0669194,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동415,1,서울특별시 성동구 송정동 148-9,서울특별시 성동구 송정동 114-13,37.5492746,127.0671757,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동416,1,서울특별시 성동구 송정동 118-22,서울특별시 성동구 송정동 118-29,37.5492699,127.0674055,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동417,1,서울특별시 성동구 송정동 18-13,서울특별시 성동구 송정동 57-22,37.5493304,127.0676758,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동418,1,서울특별시 성동구 송정동 133-18,서울특별시 성동구 송정동 81-26,37.5494744,127.064429,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동419,1,서울특별시 성동구 송정동 13-13,서울특별시 성동구 송정동 26-23,37.5494941,127.0646712,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동420,1,서울특별시 성동구 송정동 25-15,서울특별시 성동구 송정동 86-9,37.5494557,127.0649435,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동421,1,서울특별시 성동구 송정동 89-1,서울특별시 성동구 송정동 106-4,37.5495038,127.0651346,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동422,1,서울특별시 성동구 송정동 148-19,서울특별시 성동구 송정동 138-6,37.5495849,127.0654317,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동423,1,서울특별시 성동구 송정동 125-25,서울특별시 성동구 송정동 115-29,37.5494917,127.0655617,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동424,1,서울특별시 성동구 송정동 38-28,서울특별시 성동구 송정동 43-21,37.5495071,127.0657876,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동425,1,서울특별시 성동구 송정동 147-13,서울특별시 성동구 송정동 19-3,37.5495947,127.0660414,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동426,1,서울특별시 성동구 송정동 75-23,서울특별시 성동구 송정동 69-20,37.5495011,127.0662562,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동427,1,서울특별시 성동구 송정동 134-15,서울특별시 성동구 송정동 106-6,37.5495094,127.0665802,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동428,1,서울특별시 성동구 송정동 65-24,서울특별시 성동구 송정동 21-7,37.5495828,127.0666903,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동429,1,서울특별시 성동구 송정동 141-2,서울특별시 성동구 송정동 7-25,37.5495097,127.0669176,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동430,1,서울특별시 성동구 송정동 68-20,서울특별시 성동구 송정동 40-3,37.54953,127.0672938,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동431,1,서울특별시 성동구 송정동 64-24,서울특별시 성동구 송정동 73-15,37.5495952,127.067429,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동432,1,서울특별시 성동구 송정동 8-2,서울특별시 성동구 송정동 92-28,37.5494664,127.067683,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동433,1,서울특별시 성동구 송정동 70-18,서울특별시 성동구 송정동 114-5,37.5495844,127.0679056,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동434,1,서울특별시 성동구 송정동 80-30,서울특별시 성동구 송정동 83-6,37.5498063,127.0650788,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동435,1,서울특별시 성동구 송정동 134-4,서울특별시 성동구 송정동 65-16,37.5498163,127.0653967,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동436,1,서울특별시 성동구 송정동 56-4,서울특별시 성동구 송정동 61-21,37.5497476,127.0655673,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동437,1,서울특별시 성동구 송정동 150-4,서울특별시 성동구 송정동 102-26,37.5497517,127.0657686,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동438,1,서울특별시 성동구 송정동 122-23,서울특별시 성동구 송정동 40-12,37.5497012,127.0659806,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동439,1,서울특별시 성동구 송정동 87-30,서울특별시 성동구 송정동 16-2,37.5497141,127.0662312,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동440,1,서울특별시 성동구 송정동 33-16,서울특별시 성동구 송정동 60-11,37.5498029,127.0665503,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동441,1,서울특별시 성동구 송정동 50-1,서울특별시 성동구 송정동 97-12,37.5498259,127.0667913,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동442,1,서울특별시 성동구 송정동 113-18,서울특별시 성동구 송정동 76-18,37.5497213,127.0670461,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동443,1,서울특별시 성동구 송정동 90-11,서울특별시 성동구 송정동 120-9,37.5497782,127.0672251,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동444,1,서울특별시 성동구 송정동 42-3,서울특별시 성동구 송정동 136-5,37.5498328,127.0675129,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동445,1,서울특별시 성동구 송정동 117-1,서울특별시 성동구 송정동 130-13,37.5497471,127.0676408,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동446,1,서울특별시 성동구 송정동 62-11,서울특별시 성동구 송정동 17-22,37.5497294,127.0678338,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동447,1,서울특별시 성동구 송정동 128-25,서울특별시 성동구 송정동 142-5,37.5498308,127.0680933,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동448,1,서울특별시 성동구 송정동 10-15,서울특별시 성동구 송정동 92-5,37.5500447,127.065369,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동449,1,서울특별시 성동구 송정동 60-9,서울특별시 성동구 송정동 77-3,37.5499958,127.065652,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동450,1,서울특별시 성동구 송정동 20-24,서울특별시 성동구 송정동 84-26,37.5500174,127.0658887,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동451,1,서울특별시 성동구 송정동 148-27,서울특별시 성동구 송정동 25-20,37.549981,127.066106,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동452,1,서울특별시 성동구 송정동 98-3,서울특별시 성동구 송정동 15-30,37.5500014,127.0663229,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동453,1,서울특별시 성동구 송정동 107-30,서울특별시 성동구 송정동 31-28,37.5500069,127.0665789,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동454,1,서울특별시 성동구 송정동 3-21,서울특별시 성동구 송정동 98-2,37.5499897,127.0667747,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동455,1,서울특별시 성동구 송정동 39-11,서울특별시 성동구 송정동 129-23,37.5500373,127.0669535,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동456,1,서울특별시 성동구 송정동 115-25,서울특별시 성동구 송정동 148-17,37.5499779,127.0672423,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동457,1,서울특별시 성동구 송정동 38-5,서울특별시 성동구 송정동 87-3,37.5499889,127.067413,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동458,1,서울특별시 성동구 송정동 68-3,서울특별시 성동구 송정동 103-17,37.5500448,127.0676066,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동459,1,서울특별시 성동구 송정동 124-18,서울특별시 성동구 송정동 51-16,37.5500772,127.0678517,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동460,1,서울특별시 성동구 송정동 135-8,서울특별시 성동구 송정동 63-3,37.5500577,127.0680943,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동461,1,서울특별시 성동구 송정동 59-14,서울특별시 성동구 송정동 62-19,37.5502682,127.0656634,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동462,1,서울특별시 성동구 송정동 85-15,서울특별시 성동구 송정동 139-5,37.5502752,127.0657918,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동463,1,서울특별시 성동구 송정동 52-28,서울특별시 성동구 송정동 36-10,37.5503114,127.0660669,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동464,1,서울특별시 성동구 송정동 111-30,서울특별시 성동구 송정동 38-21,37.5503198,127.0662898,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동465,1,서울특별시 성동구 송정동 137-24,서울특별시 성동구 송정동 31-6,37.5503537,127.0664889,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동466,1,서울특별시 성동구 송정동 82-29,서울특별시 성동구 송정동 106-14,37.5503413,127.0666935,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동467,1,서울특별시 성동구 송정동 71-5,서울특별시 성동구 송정동 49-4,37.5502779,127.0670518,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동468,1,서울특별시 성동구 송정동 69-20,서울특별시 성동구 송정동 146-20,37.5502366,127.0672565,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동469,1,서울특별시 성동구 송정동 92-3,서울특별시 성동구 송정동 123-5,37.5503024,127.0674035,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동470,1,서울특별시 성동구 송정동 96-6,서울특별시 성동구 송정동 100-16,37.5503424,127.0676737,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동471,1,서울특별시 성동구 송정동 105-25,서울특별시 성동구 송정동 4-30,37.550229,127.0678617,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동472,1,서울특별시 성동구 송정동 52-25,서울특별시 성동구 송정동 53-3,37.550359,127.0680985,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동473,1,서울특별시 성동구 송정동 141-9,서울특별시 성동구 송정동 143-27,37.5504733,127.0658378,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
