facility_type,facility_name,latitude,longitude,facility_count,source_name,source_key
STREET_LIGHT,서대문구 신촌동8074,37.5690187,126.9475842,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1852
STREET_LIGHT,서대문구 신촌동36,37.5719206,126.9476452,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1853
STREET_LIGHT,서대문구 신촌동7124,37.5695069,126.9487772,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1854
STREET_LIGHT,서대문구 신촌동7081,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1855
STREET_LIGHT,서대문구 신촌동7078,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1856
STREET_LIGHT,서대문구 신촌동7079,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1857
STREET_LIGHT,서대문구 신촌동7080,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1858
STREET_LIGHT,서대문구 신촌동7007,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1859
STREET_LIGHT,서대문구 신촌동7092,37.569412,126.9452128,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1860
STREET_LIGHT,서대문구 신촌동7094,37.5692931,126.9450107,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1861
STREET_LIGHT,서대문구 신촌동7117,37.5692931,126.9450107,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1862
STREET_LIGHT,서대문구 신촌동7118,37.5692931,126.9450107,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1863
STREET_LIGHT,서대문구 신촌동8030,37.5692931,126.9450107,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1864
STREET_LIGHT,서대문구 신촌동8850,37.5692931,126.9450107,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1865
STREET_LIGHT,서대문구 신촌동7119,37.567988,126.9461837,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1866
STREET_LIGHT,서대문구 신촌동1-7,37.567988,126.9461837,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1867
STREET_LIGHT,서대문구 신촌동7107,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1868
STREET_LIGHT,서대문구 신촌동7097-1,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1869
STREET_LIGHT,서대문구 신촌동9,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1870
STREET_LIGHT,서대문구 신촌동10202,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1871
STREET_LIGHT,서대문구 신촌동1037,37.5599479,126.9388155,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1872
STREET_LIGHT,서대문구 신촌동6064,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1873
STREET_LIGHT,서대문구 신촌동6066,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1874
STREET_LIGHT,서대문구 신촌동6089,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1875
STREET_LIGHT,서대문구 신촌동2022,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1876
STREET_LIGHT,서대문구 신촌동9003,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1877
STREET_LIGHT,서대문구 신촌동2042,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1878
STREET_LIGHT,서대문구 신촌동2038,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1879
STREET_LIGHT,서대문구 신촌동2037,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1880
STREET_LIGHT,서대문구 신촌동2036,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1881
STREET_LIGHT,서대문구 신촌동2035,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1882
STREET_LIGHT,서대문구 신촌동2025,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1883
STREET_LIGHT,서대문구 신촌동2041,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1884
STREET_LIGHT,서대문구 신촌동2045,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1885
STREET_LIGHT,서대문구 신촌동2047,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1886
STREET_LIGHT,서대문구 신촌동2050,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1887
STREET_LIGHT,서대문구 신촌동2055,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1888
STREET_LIGHT,서대문구 신촌동2053,37.5604854,126.9294927,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1889
STREET_LIGHT,서대문구 신촌동2067,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1890
STREET_LIGHT,서대문구 신촌동9970,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1891
STREET_LIGHT,서대문구 신촌동2066,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1892
STREET_LIGHT,서대문구 신촌동2065,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1893
STREET_LIGHT,서대문구 신촌동2060,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1894
STREET_LIGHT,서대문구 신촌동2058,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1895
STREET_LIGHT,서대문구 신촌동2054,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1896
STREET_LIGHT,서대문구 신촌동2063,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1897
STREET_LIGHT,서대문구 신촌동2071,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1898
STREET_LIGHT,서대문구 신촌동2091,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1899
STREET_LIGHT,서대문구 신촌동2029,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1900
STREET_LIGHT,서대문구 신촌동2092,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1901
STREET_LIGHT,서대문구 신촌동2072,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1902
STREET_LIGHT,서대문구 신촌동2076,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1903
STREET_LIGHT,서대문구 신촌동2011-1,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1904
STREET_LIGHT,서대문구 연희동1452,37.5722438,126.9235397,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1905
STREET_LIGHT,서대문구 신촌동2086,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1906
STREET_LIGHT,서대문구 신촌동2084,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1907
STREET_LIGHT,서대문구 신촌동2006,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1908
STREET_LIGHT,서대문구 신촌동2005,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1909
STREET_LIGHT,서대문구 신촌동1133,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1910
STREET_LIGHT,서대문구 신촌동2433,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1911
STREET_LIGHT,서대문구 신촌동8830,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1912
STREET_LIGHT,서대문구 신촌동2081,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1913
STREET_LIGHT,서대문구 신촌동2007,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1914
STREET_LIGHT,서대문구 신촌동7008,37.567988,126.9461837,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1915
STREET_LIGHT,서대문구 신촌동9013,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1916
STREET_LIGHT,서대문구 신촌동4049,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1917
STREET_LIGHT,서대문구 신촌동8570,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1918
STREET_LIGHT,서대문구 신촌동8571,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1919
STREET_LIGHT,서대문구 신촌동4045,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1920
STREET_LIGHT,서대문구 신촌동1-14,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1921
STREET_LIGHT,서대문구 신촌동4034,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1922
STREET_LIGHT,서대문구 신촌동7019,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1923
STREET_LIGHT,서대문구 신촌동4050,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1924
STREET_LIGHT,서대문구 신촌동7073,37.5684678,126.9454185,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1925
STREET_LIGHT,서대문구 신촌동7050,37.5702974,126.9434683,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1926
STREET_LIGHT,서대문구 신촌동8825,37.5698962,126.9439381,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1927
STREET_LIGHT,서대문구 신촌동7053,37.5702974,126.9434683,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1928
STREET_LIGHT,서대문구 신촌동7278,37.5702974,126.9434683,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1929
STREET_LIGHT,서대문구 신촌동7130,37.5702974,126.9434683,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1930
STREET_LIGHT,서대문구 신촌동7055,37.5696724,126.9440998,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1931
STREET_LIGHT,서대문구 신촌동7012,37.5701728,126.9436399,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1932
STREET_LIGHT,서대문구 신촌동7051,37.5701728,126.9436399,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1933
STREET_LIGHT,서대문구 신촌동7054,37.5698247,126.9440071,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1934
STREET_LIGHT,서대문구 신촌동7056,37.5696724,126.9440998,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1935
STREET_LIGHT,서대문구 신촌동6055,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1936
STREET_LIGHT,서대문구 신촌동6024,37.5585603,126.9448452,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1937
STREET_LIGHT,서대문구 신촌동6546,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1938
STREET_LIGHT,서대문구 신촌동4018,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1939
STREET_LIGHT,서대문구 신촌동6005,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1940
STREET_LIGHT,서대문구 신촌동1109-1,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1941
STREET_LIGHT,서대문구 신촌동1135,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1942
STREET_LIGHT,서대문구 신촌동3048,37.56984,126.9437012,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1943
STREET_LIGHT,서대문구 신촌동5224,37.5597881,126.9421001,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1944
STREET_LIGHT,서대문구 신촌동5224공용,37.5597881,126.9421001,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1945
STREET_LIGHT,서대문구 신촌동5225-1,37.5597881,126.9421001,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1946
STREET_LIGHT,서대문구 신촌동5226,37.5597881,126.9421001,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1947
STREET_LIGHT,서대문구 신촌동5227,37.5597881,126.9421001,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1948
STREET_LIGHT,서대문구 신촌동7022,37.5601442,126.9416084,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1949
STREET_LIGHT,서대문구 신촌동7021-1,37.5601442,126.9416084,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1950
STREET_LIGHT,서대문구 신촌동8803,37.5639215,126.9438414,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1951
STREET_LIGHT,서대문구 신촌동7018,37.5601442,126.9416084,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1952
STREET_LIGHT,서대문구 신촌동6042,37.5600661,126.9409417,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1953
STREET_LIGHT,서대문구 신촌동6441,37.5600661,126.9409417,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1954
STREET_LIGHT,서대문구 신촌동1035,37.5600661,126.9409417,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1955
STREET_LIGHT,서대문구 신촌동7030,37.5601485,126.9410876,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1956
STREET_LIGHT,서대문구 신촌동10,37.5600661,126.9409417,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1957
STREET_LIGHT,서대문구 신촌동7029,37.5600661,126.9409417,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1958
STREET_LIGHT,서대문구 신촌동7029,37.5608149,126.932046,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1959
STREET_LIGHT,서대문구 신촌동1014,37.5601485,126.9410876,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1960
STREET_LIGHT,서대문구 신촌동9007,37.5679427,126.9471579,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1961
STREET_LIGHT,서대문구 신촌동9008,37.5677445,126.9471607,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1962
STREET_LIGHT,서대문구 신촌동8918,37.5677445,126.9471607,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1963
STREET_LIGHT,서대문구 신촌동7063,37.5694572,126.9452235,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1964
STREET_LIGHT,서대문구 신촌동7095,37.5719206,126.9476452,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1965
STREET_LIGHT,서대문구 신촌동7065,37.5696914,126.9452202,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1966
STREET_LIGHT,서대문구 신촌동1022,37.5694658,126.9441706,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1967
STREET_LIGHT,서대문구 신촌동7066,37.569188,126.9453518,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1968
STREET_LIGHT,서대문구 신촌동7067,37.569188,126.9453518,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1969
STREET_LIGHT,서대문구 신촌동7059,37.5698338,126.9450257,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1970
STREET_LIGHT,서대문구 신촌동4094,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1971
STREET_LIGHT,서대문구 신촌동4423,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1972
STREET_LIGHT,서대문구 신촌동327,37.5696539,126.9450622,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1973
STREET_LIGHT,서대문구 신촌동7064,37.5696539,126.9450622,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1974
STREET_LIGHT,서대문구 신촌동4112,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1975
STREET_LIGHT,서대문구 신촌동4111,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1976
STREET_LIGHT,서대문구 신촌동4399,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1977
STREET_LIGHT,서대문구 신촌동538,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1978
STREET_LIGHT,서대문구 신촌동5002,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1979
STREET_LIGHT,서대문구 신촌동5004,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1980
STREET_LIGHT,서대문구 신촌동5007,37.567475,126.9482625,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1981
STREET_LIGHT,서대문구 신촌동7061,37.5695453,126.9450072,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1982
STREET_LIGHT,서대문구 신촌동7098,37.567988,126.9461837,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1983
STREET_LIGHT,서대문구 신촌동7099,37.567988,126.9461837,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1984
STREET_LIGHT,서대문구 신촌동4037,37.567988,126.9461837,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1985
STREET_LIGHT,서대문구 신촌동4024,37.559245,126.9398101,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1986
STREET_LIGHT,서대문구 신촌동1072,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1987
STREET_LIGHT,서대문구 신촌동9911,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1988
STREET_LIGHT,서대문구 신촌동1041,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1989
STREET_LIGHT,서대문구 신촌동6048,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1990
STREET_LIGHT,서대문구 신촌동5099,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1991
STREET_LIGHT,서대문구 신촌동4064,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1992
STREET_LIGHT,서대문구 신촌동4063,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1993
STREET_LIGHT,서대문구 신촌동5102,37.5602764,126.9392749,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1994
STREET_LIGHT,서대문구 신촌동4069,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1995
STREET_LIGHT,서대문구 신촌동4070,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1996
STREET_LIGHT,서대문구 신촌동4072,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1997
STREET_LIGHT,서대문구 신촌동20,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1998
STREET_LIGHT,서대문구 신촌동9947,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_1999
STREET_LIGHT,서대문구 신촌동1088,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2000
STREET_LIGHT,서대문구 신촌동7125,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2001
STREET_LIGHT,서대문구 신촌동7038,37.5602629,126.938777,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2002
STREET_LIGHT,서대문구 신촌동5021,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2003
STREET_LIGHT,서대문구 신촌동9917,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2004
STREET_LIGHT,서대문구 신촌동5079,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2005
STREET_LIGHT,서대문구 신촌동5056,37.5569879,126.9393102,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2006
STREET_LIGHT,서대문구 신촌동8,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2007
STREET_LIGHT,서대문구 신촌동8016,37.5618468,126.9395695,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2008
STREET_LIGHT,서대문구 신촌동5119,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2009
STREET_LIGHT,서대문구 신촌동7036,37.5639155,126.9421662,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2010
STREET_LIGHT,서대문구 신촌동8041,37.5682568,126.9490438,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2011
STREET_LIGHT,서대문구 신촌동9657,37.5681757,126.949045,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2012
STREET_LIGHT,서대문구 신촌동9993,37.5680312,126.9490017,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2013
STREET_LIGHT,서대문구 신촌동8039,37.5681231,126.9492042,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2014
STREET_LIGHT,서대문구 신촌동8042,37.5682651,126.9489645,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2015
STREET_LIGHT,서대문구 신촌동5086,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2016
STREET_LIGHT,서대문구 신촌동8037,37.5681952,126.9492032,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2017
STREET_LIGHT,서대문구 신촌동8038,37.5681952,126.9492032,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2018
STREET_LIGHT,서대문구 신촌동10137-1,37.5681952,126.9492032,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2019
STREET_LIGHT,서대문구 신촌동9003-1,37.5683561,126.9500725,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2020
STREET_LIGHT,서대문구 신촌동8921,37.5681952,126.9492032,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2021
STREET_LIGHT,서대문구 신촌동5043,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2022
STREET_LIGHT,서대문구 신촌동5035,37.5678959,126.9469661,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2023
STREET_LIGHT,서대문구 신촌동8919,37.5675848,126.9484533,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2024
STREET_LIGHT,서대문구 신촌동8050,37.567989,126.9483118,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2025
STREET_LIGHT,서대문구 신촌동124,37.5679988,126.9484022,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2026
STREET_LIGHT,서대문구 신촌동10202-1,37.568235,126.948614,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2027
STREET_LIGHT,서대문구 신촌동8046,37.568235,126.948614,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2028
STREET_LIGHT,서대문구 신촌동8045,37.568235,126.948614,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2029
STREET_LIGHT,서대문구 신촌동8051,37.568235,126.948614,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2030
STREET_LIGHT,서대문구 신촌동8052,37.568235,126.948614,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2031
STREET_LIGHT,서대문구 신촌동8057,37.56785,126.9488911,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2032
STREET_LIGHT,서대문구 신촌동8058,37.5678031,126.948688,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2033
STREET_LIGHT,서대문구 신촌동8059,37.567718,126.9482364,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2034
STREET_LIGHT,서대문구 신촌동8053,37.5679137,126.9489581,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2035
STREET_LIGHT,서대문구 신촌동8048,37.5680629,126.9485145,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2036
STREET_LIGHT,서대문구 신촌동9002,37.5691806,126.9495742,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2037
STREET_LIGHT,서대문구 신촌동9001,37.5691806,126.9495742,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2038
STREET_LIGHT,서대문구 신촌동9004-1,37.5691806,126.9495742,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2039
STREET_LIGHT,서대문구 신촌동9005-1,37.5691806,126.9495742,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2040
STREET_LIGHT,서대문구 신촌동8904,37.5681559,126.9488415,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2041
STREET_LIGHT,서대문구 신촌동4028,37.5681559,126.9488415,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2042
STREET_LIGHT,서대문구 신촌동4029,37.5681559,126.9488415,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2043
STREET_LIGHT,서대문구 신촌동8909,37.5681559,126.9488415,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2044
STREET_LIGHT,서대문구 신촌동8065,37.567419,126.9480482,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2045
STREET_LIGHT,서대문구 신촌동8060,37.5675188,126.948126,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2046
STREET_LIGHT,서대문구 신촌동8062,37.5675188,126.948126,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2047
STREET_LIGHT,서대문구 신촌동4027,37.5592478,126.9391197,1,서울특별시 서대문구_보안등 위치정보_20250101.csv,서대문구_2048
