스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍성읍 고암리 28-8,36.58996381,126.6841435,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 금마면 장성리 371-20,36.6048657,126.6878341,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,법원로,충청남도 홍성군 홍성읍 법원로 38 대전지방법원홍성지원,충청남도 홍성군 홍성읍 월산리  871,36.60024113,126.6474846,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로,충청남도 홍성군 홍성읍 월산로30번길 39 부영아파트,충청남도 홍성군 홍성읍 월산리 865,36.60272785,126.6474977,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로50번길,,충청남도 홍성군 홍성읍 월산리 871,36.60024113,126.6474846,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로50번길,,충청남도 홍성군 홍성읍 월산리 849,36.60169908,126.6480531,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,의사로36번길,,충청남도 홍성군 홍성읍 고암리 970,36.60097045,126.6727974,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로,충청남도 홍성군 홍성읍 월산로50번길 74,충청남도 홍성군 홍성읍 월산리 88-2,36.60484423,126.6478117,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 965,36.60025812,126.673365,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 961,36.60026027,126.673983,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 1037,36.59998561,126.675695,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 815-10,36.58187431,126.6993052,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 장곡면 월계리 63-3,36.53807752,126.7411842,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 신기리 815-10,36.58187431,126.699316,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,광천로430번길,,충청남도 홍성군 광천읍 신진리 95-1,36.51301149,126.6238075,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로30번길,,충청남도 홍성군 홍성읍 월산리 900,36.59869216,126.649841,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 874-4,36.58580704,126.634283,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 874-4,36.58580704,126.6342365,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 873,36.58526779,126.6333209,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 873,36.58526779,126.6333848,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍장북로,,충청남도 홍성군 홍성읍 남장리 9-1,36.5879114,126.6709649,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍성천길,,충청남도 홍성군 홍성읍 오관리 875-19,36.60086047,126.6589627,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 852-4,36.58303313,126.6359678,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 옥암리 산186,36.5894233,126.6577285,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 843-3,36.58211697,126.6363258,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 843-6,36.58241791,126.6359305,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 852-1,36.58299733,126.6356774,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 848-2,36.583441,126.6355562,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 853-2,36.58379938,126.6354269,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 853-2,36.58379938,126.6354419,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍성읍 구룡리 119-4,36.5823457,126.6978814,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 구항면 황곡리 57-6,36.585543,126.6317361,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 구항면 황곡리 57-6,36.58551308,126.6317027,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 옥암리 874-2,36.5856551,126.6328806,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 구항면 황곡리 57-6,36.5855977,126.6317361,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 장곡면 월계리 697-5,36.53912767,126.7375268,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 장곡면 월계리 725-18,36.53913559,126.7371176,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 오관리 590-2,36.59813391,126.6588318,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 금마면 장성리 374-19,36.6045837,126.6867653,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로65번길,,충청남도 홍성군 홍성읍 오관리 670-3,36.60145131,126.6569101,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로65번길,,충청남도 홍성군 홍성읍 오관리 671-10,36.60129586,126.6572424,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 60-1,36.5875708,126.6655015,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 62-9,36.5886466,126.6653414,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 62-3,36.5889596,126.665659,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 572-2,36.5997617,126.6753744,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 홍성읍 옥암리 산13-12,36.5906679,126.6557918,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 969,36.6003665,126.6726955,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 오관리 441-5,36.5978937,126.661340,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍장북로,충청남도 홍성군 홍성읍 홍장북로 418,충청남도 홍성군 홍성읍 남장리 75-3,36.5921519,126.6692413,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍장북로,,충청남도 홍성군 홍성읍 남장리 75-91,36.59131701,126.6694213,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 홍성읍 옥암리 294-3,36.5895977,126.6569439,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 홍성읍 옥암리 231-12,36.59229588,126.6548111,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 62-3,36.5887691,126.6658589,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 63-3,36.5889025,126.6663672,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 488-12,36.5892087,126.6677755,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 옥암리 산186,36.5894665,126.6577285,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 487-6,36.5897519,126.6699041,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 68-1,36.5896085,126.6683349,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 66-3,36.5892872,126.667002,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로65번길,,충청남도 홍성군 홍성읍 오관리 676-8,36.60078031,126.6586427,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 61-2,36.5881646,126.6654694,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 59,36.5870851,126.6655612,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 63-4,36.5891266,126.6663563,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 555-1,36.59977399,126.6740557,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,,충청남도 홍성군 홍성읍 고암리 552-2,36.59997772,126.6732006,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 57-1,36.5873917,126.6659281,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,,충청남도 홍성군 은하면 장척리 901-4,36.50191965,126.5985281,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로65번길,,충청남도 홍성군 홍성읍 오관리 671-8,36.60120757,126.6575357,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,,충청남도 홍성군 광천읍 광천리 30-5,36.5078248,126.6361421,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,,충청남도 홍성군 광천읍 광천리 32-4,36.50626006,126.6350386,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로170번길,,충청남도 홍성군 홍동면 대영리 535-1,36.5613573,126.7259228,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남부순환로,,충청남도 홍성군 금마면 장성리 406-3,36.6004483441,126.68742926,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남부순환로,,충청남도 홍성군 금마면 장성리 374-2,36.6028245119,126.6870500553,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,,충청남도 홍성군 광천읍 광천리 30-4,36.5074075,126.6349711,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,,충청남도 홍성군 광천읍 광천리 30-5,36.5078931,126.6350246,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로30번길,충청남도 홍성군 홍성읍 월산로30번길 1,충청남도 홍성군 홍성읍 월산리 844-5,36.59831944,126.6496395,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,충청남도 홍성군 광천읍 홍남로 696-10,충청남도 홍성군 광천읍 광천리 468,36.50346707,126.6282217,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,광천로,,충청남도 홍성군 광천읍 광천리 236-18,36.5003254,126.6257847,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍남로,,충청남도 홍성군 광천읍 광천리 30-1,36.5081761,126.6353434,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍성읍 구룡리 산99,36.58278401,126.6980187,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로10번길 5,충청남도 홍성군 홍성읍 옥암리 45-4,36.59612806,126.6577392,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 122-5,36.58897324,126.6608783,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 금마면 장성리 374-19,36.6045347,126.6867653,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 금마면 장성리 414-63,36.60505307,126.6871763,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 금마면 장성리 414-38,36.60497061,126.6873354,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 오관리 589-3,36.59813726,126.6597013,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로65번길,,충청남도 홍성군 홍성읍 오관리 671-8,36.60120757,126.6575773,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로61번길 6,충청남도 홍성군 홍성읍 오관리 694-2,36.60172996,126.6595378,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,의사로,,충청남도 홍성군 홍성읍 대교리 577,36.6023847,126.6710962,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,의사로,,충청남도 홍성군 홍성읍 대교리 534,36.60355294,126.671132,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,아문길,충청남도 홍성군 홍성읍 아문길29번길 48,충청남도 홍성군 홍성읍 오관리 245-1,36.6013668,126.6639337,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 금마면 장성리 376-24,36.60427782,126.6856666,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 오관리 590-2,36.59813391,126.6588409,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로10번길 131,충청남도 홍성군 홍성읍 오관리 411-2,36.59972856,126.6627011,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,의사로63번길,충청남도 홍성군 홍성읍 의사로63번길 3,,36.6030892006,126.6712236303,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍덕서로,,충청남도 홍성군 홍성읍 월산리 615-3,36.60786236,126.6407114,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로144번길 27,충청남도 홍성군 홍성읍 오관리 225-1,36.6004009,126.6654064,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로1216번길,,충청남도 홍성군 홍성읍 남장리 503,36.5844397,126.6563003,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로,충청남도 홍성군 홍성읍 조양로144번길 26,충청남도 홍성군 홍성읍 오관리 226-4,36.60069505,126.6653297,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 금당리 997-1,36.56103044,126.7269169,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,내포로,,충청남도 홍성군 홍성읍 오관리 551-2,36.59529372,126.6688791,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충서로,,충청남도 홍성군 홍성읍 월산리 70,36.60395257,126.652811,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍장북로,,충청남도 홍성군 홍성읍 고암리 652-1,36.5959819,126.6694464,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 장곡면 월계리 697-5,36.53912767,126.7375433,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,충청남도 홍성군 장곡면 충절로 34,충청남도 홍성군 장곡면 월계리 81-1,36.53896222,126.7382654,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 122-5,36.5889121,126.6608783,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,홍덕서로,충청남도 홍성군 홍성읍 홍덕서로 51,충청남도 홍성군 홍성읍 월산리 92-3,36.60516995,126.6478272,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 홍동면 금당리 534-1,36.56111747,126.7267627,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,월산로50번길,,충청남도 홍성군 홍성읍 월산리 157-7,36.60321916,126.6475154,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,충절로,,충청남도 홍성군 장곡면 월계리 155-1,36.53897567,126.7380453,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,남장로,,충청남도 홍성군 홍성읍 남장리 131,36.5846974,126.6659059,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
01,충청남도,홍성군,조양로33번길,,충청남도 홍성군 홍성읍 오관리 645-7,36.59810484,126.655955,01,Y,조도센서,,N,N,N,N,Y,N,,,,,충청남도 홍성군청,041-630-1582,2025-11-11,4600000,충청남도 홍성군
