보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 90-18,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 109-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 108 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 92 옆,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 86 옆,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-16 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-4,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-5,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-7,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-11,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 88-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 88-22,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 68,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 75,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 77-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 90-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 95,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 42-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 30-16,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-15,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-20,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-25,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-19,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-44,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-45,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-27,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 63-9,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 233,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 277,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 243-3,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 243-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 봉익동 159-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 돈의동 22,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 종로3가 148,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 원남동 66-13,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관철동 19-16,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 15,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인의동 46-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 익선동 92-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 봉익동 12-26,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 돈의동 96,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 100-6,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 원남동 99,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 90-18,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 90-18,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 와룡동 140,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관수동 100-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 봉익동 29-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 68-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인의동 48-14,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 원남동 99,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 192-21 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관수동 87,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 34-6,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 82-9,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 29-10,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 청진동 206-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 종로3가 148(새마을금고),,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 87-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 135-6,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 197-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 운니동 41,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 종로2가 39-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인의동 89-15,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 64-23,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 145,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 돈의동 75-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 공평동 19,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 285,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 청진동 205,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관철동 27-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 돈의동 88,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 봉익동 12-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 263,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 종로3가 103(보령약품),,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 84-20,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 원남동 121-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 원남동 66-66,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 194-41(화신먹거리),,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 묘동 30-4,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-132,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-130,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-121,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-134,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 낙산파출소,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-91,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 201-47,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 130-44,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-248,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 130-40,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 130-41,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 130-65,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 130-65,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 130-47,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 31-27,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 31-19,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-145 옆,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-150,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-147,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-3,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-3,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 31-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-157,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-194,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 이화동 129-199,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-140,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-189,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-237,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-240,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-39,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 201-28,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 201-27,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 189-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 201-47,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 201-20,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 201-18,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-214,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-214,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-224,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 도웅동 129-228,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 산2-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-210,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-187,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-205,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 산2-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 129-183 뒤,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 169-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 169-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 169-10,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-11,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 195-5 앞,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-12,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-12,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 169-9,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-5,,,,,02-2148-3193,서울특별시 종로구청
이화동,1,,서울특별시 종로구 동숭동 187-7,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 215,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 604,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 227,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 236,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 233,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 235,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 240,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 247,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 48,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 654,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 676,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 662 앞,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 210 - 664 건너편,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 66,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 56,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 54 뒷편,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 28,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 30,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 62,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 교북동 1 - 26 (행촌동209-11),,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 44,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 10 건너편,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 8 건너편,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 76,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 209 - 57,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 49,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 113 입구,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 113,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 113,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 사직동 304 - 39 건너편,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 사직동 304 - 44 건너편,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 69 상록수어린이집,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 69 상록수어린이집,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 78,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 124,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 10 - 3,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 10 - 10,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 35,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 44,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 52,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 82 은행나무 앞,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 56,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 89,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 1 - 11 옆,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 2 - 1,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 2 - 35,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 2 - 39 옆,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 2 - 30,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 2 - 16 뒷쪽,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 행촌동 3 - 1,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 1 - 20,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 1 - 1 구세군 학교,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 2 - 3,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 5 - 10,,,,,02-2148-3193,서울특별시 종로구청
교남동,1,,서울특별시 종로구 홍파동 10 - 10,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 63-10,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 66-11,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 85,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 경운동 85앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 29-12,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 29-8,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 29-3,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 29-17,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 2-3,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 12-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 4-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 12-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 8-7,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 283-38,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 283-15,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 283-14,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 283-25,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 20,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 283-26,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 34-16,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 173,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 182-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 192-47,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 85-18,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 74-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 192-21 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 192-21 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 85-6,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 85-15,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 85-15,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 87-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 92-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 95-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 197-24,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 관훈동 196-16,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 190-3,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 189-3,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 193-5,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 154-10 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 171-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 188-7,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 152,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 141-2,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 141-6,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 153-3,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 153-6 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 218 앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 218 옆,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 216-1,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 194-44,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 194-13,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 209,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 견지동 85-8,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 봉익동 5,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 227,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 청진동 145,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 장사동 142,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 익선동 174,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 낙원동 190,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 운니동 20앞,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 193,,,,,02-2148-3193,서울특별시 종로구청
"종로1,2,3,4가동",1,,서울특별시 종로구 인사동 193,,,,,02-2148-3193,서울특별시 종로구청
