보안등위치명,설치개수,소재지도로명주소,위도,경도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
장안2동(0729),1,서울특별시 동대문구 장한로26다길 58 ,37.56917492,127.0722125,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0730),1,서울특별시 동대문구 장안벚꽃로 205 ,37.57849317,127.0758445,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0731),1,서울특별시 동대문구 장안벚꽃로 205 ,37.57849317,127.0758445,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0732),1,서울특별시 동대문구 장안벚꽃로 205 ,37.57849317,127.0758445,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0735),1,서울특별시 동대문구 장안벚꽃로 205,37.57849317,127.0758445,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0736),1,서울특별시 동대문구 답십리로 297 ,37.57247461,127.0735981,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0737),1,서울특별시 동대문구 답십리로69가길 12-5 ,37.57909123,127.0751239,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0738),1,서울특별시 동대문구 답십리로65길 121,37.57802382,127.0699971,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0739),1,서울특별시 동대문구 장한로18길36,37.56752566,127.0710217,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0740),1,서울특별시 동대문구 한천로32길15,37.57484693,127.0681913,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0742),1,서울특별시 동대문구 한내 어린이 공원,37.58239565,127.0498235,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0743),1,서울특별시 동대문구 장한로32길 19,37.57586036,127.0733184,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0744),1,서울특별시 동대문구 장한로20길 26,37.56804671,127.0708228,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0745),1,서울특별시 동대문구 장한로30길 23-2,37.57424897,127.0735082,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0746),1,서울특별시 동대문구 한천로46길 120,37.58091241,127.0752599,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0747),1,서울특별시 동대문구 장한로26가길 63,37.56899272,127.0708111,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0748),1,서울특별시 동대문구 한천로 210,37.58292136,127.0660415,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0749),1,서울특별시 동대문구 사가정로23길 40,37.58041225,127.0700807,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0750),1,서울특별시 동대문구 사가정로23길 40,37.58041225,127.0700807,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0752),1,서울특별시 동대문구 답십리로 293,37.57247918,127.073032,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0753),1,서울특별시 동대문구 답십리로69길 11,37.57271858,127.0736856,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0754),1,서울특별시 동대문구 답십리로 291-1,37.57253923,127.0726463,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0755),1,서울특별시 동대문구 답십리로 293,37.57247918,127.073032,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0759),1,서울특별시 동대문구 답십리로63길 75,37.57596117,127.0689472,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0760),1,서울특별시 동대문구 장한로28가길 31,37.57436756,127.0725444,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0761),1,서울특별시 동대문구 한천로36길 29,37.57572058,127.0692899,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0762),1,서울특별시 동대문구 답십리로65길 44,37.57440804,127.0696684,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0763),1,서울특별시 동대문구 답십리로65길 44,37.57440804,127.0696684,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0764),1,서울특별시 동대문구 답십리로65길 44,37.57440804,127.0696684,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0765),1,서울특별시 동대문구 답십리로65길 44,37.57440804,127.0696684,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0766),1,서울특별시 동대문구 답십리로63길 82-6,37.57601808,127.0693088,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0767),1,서울특별시 동대문구 사가정로27길 24,37.57932307,127.0702188,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0768),1,서울특별시 동대문구 장한로28가길 83,37.57679256,127.0726956,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0769),1,서울특별시 동대문구 답십리로72길 34,37.57073638,127.0736988,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0770),1,서울특별시 동대문구 장한로28가길 44,37.57493996,127.0731487,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0771),1,서울특별시 동대문구 한천로38다길 22,37.57693438,127.0689578,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0772),1,서울특별시 동대문구 장한로24길 15,37.5707765,127.071921,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0773),1,서울특별시 동대문구 장한로27가길 18,37.57393407,127.0712706,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0774),1,서울특별시 동대문구 사가정로 274-7,37.5792558,127.0754275,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0775),1,서울특별시 동대문구 답십리로65길 48,37.57472453,127.0698117,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0776),1,서울특별시 동대문구 장한로 155,37.57432406,127.071594,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0777),1,서울특별시 동대문구 장한로 153,37.5741527,127.0715735,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0778),1,서울특별시 동대문구 장한로26가길 10,37.57133341,127.071699,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0779),1,서울특별시 동대문구 답십리로63길 120-16,37.57767896,127.0696844,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0780),1,서울특별시 동대문구 답십리로65길 89,37.57655303,127.0697324,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0781),1,서울특별시 동대문구 답십리로65길 87,37.57644465,127.0696998,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0782),1,서울특별시 동대문구 장한로24길 8,37.57062746,127.0713002,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0783),1,서울특별시 동대문구 장한로26다길 84,37.56882865,127.0717187,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0784),1,서울특별시 동대문구 장한로26다길 84,37.56882865,127.0717187,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0785),1,서울특별시 동대문구 장한로 191,37.57716593,127.0709022,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0786),1,서울특별시 동대문구 사가정로23가길 28-7,37.58009787,127.0713526,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0787),1,서울특별시 동대문구 한천로40길 7,37.57761697,127.0686776,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0788),1,서울특별시 동대문구 한천로40길 11,37.57756461,127.0688933,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0789),1,서울특별시 동대문구 한천로42길 15-6,37.57980175,127.0692165,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0790),1,서울특별시 동대문구 장한로26나길 6,37.5713224,127.0725935,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0791),1,서울특별시 동대문구 장한로26나길 6,37.5713224,127.0725935,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0792),1,서울특별시 동대문구 한천로46길 84-4,37.58120083,127.0729693,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0793),1,서울특별시 동대문구 답십리로63길 54-10,37.57479242,127.0692788,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0794),1,서울특별시 동대문구 사가정로 245-3,37.57971615,127.0720819,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0795),1,서울특별시 동대문구 사가정로23길 64,37.58143916,127.0700453,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0796),1,서울특별시 동대문구 한천로46길 42,37.58150739,127.0707011,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0797),1,서울특별시 동대문구 한천로46길 56-4,37.58160292,127.0713906,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0798),1,서울특별시 동대문구 한천로46길 60,37.58156071,127.0717534,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0799),1,서울특별시 동대문구 한천로46길 82-2,37.58136176,127.0728088,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0800),1,서울특별시 동대문구 사가정로25길 17-2,37.57969291,127.0702708,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0801),1,서울특별시 동대문구 한천로38나길 13,37.57673189,127.0684169,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0802),1,서울특별시 동대문구 한천로38다길 5,37.57624671,127.0685927,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0803),1,서울특별시 동대문구 한천로 183,37.57717693,127.0677208,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0804),1,서울특별시 동대문구 장한로 126,37.57154892,127.0716058,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0805),1,서울특별시 동대문구 장한로 126,37.57154892,127.0716058,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0806),1,서울특별시 동대문구 사가정로 230-1,37.57847001,127.0705916,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0810),1,서울특별시 동대문구 사가정로 226,37.57856457,127.0700131,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0811),1,서울특별시 동대문구 장한로34길 9,37.57642352,127.0727454,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0812),1,서울특별시 동대문구 늘봄어린이공원,37.58239565,127.0498235,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0813),1,서울특별시 동대문구 답십리로65길 119,37.57791562,127.0699872,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0814),1,서울특별시 동대문구 장안2동 113-2,37.57752893,127.0677956,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0815),1,서울특별시 동대문구 장안2동 286-1,37.57857634,127.0703639,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0816),1,서울특별시 동대문구 장안2동 126-14,37.57575323,127.0677158,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0817),1,서울특별시 동대문구 장안2동 367-2,37.57104172,127.0712725,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0818),1,서울특별시 동대문구 장한로 78,37.56779045,127.0691733,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0819),1,서울특별시 동대문구 장한로26나길 51,37.56946957,127.0718693,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0851),1,서울특별시 동대문구 장한로22길 20-16,37.56880334,127.0707908,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0852),1,서울특별시 동대문구 장한로22길 20-20,37.56858595,127.0706464,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0853),1,서울특별시 동대문구 장한로22길 20-24,37.56849541,127.0705909,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0858),1,서울특별시 동대문구 답십리로69길 49,37.57447714,127.073879,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0859),1,서울특별시 동대문구 답십리로69길 55,37.57470122,127.073729,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(0958),1,서울특별시 동대문구 답십리로 271-6,37.57295756,127.0708412,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부01),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부02),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부03),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부04),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부05),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부06),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부07),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부08),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부09),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부10),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부11),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부12),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부13),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
장안2동(장안교하부14),1,서울특별시 동대문구 장안동 473-1,37.57987163,127.0758275,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0004),1,서울특별시 동대문구 왕산로 306-3,37.58740644,127.0533153,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0005),1,서울특별시 동대문구 왕산로 306-10,37.5873532,127.0534179,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0007),1,서울특별시 동대문구 망우로4길 8,37.58742578,127.0546058,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0009),1,서울특별시 동대문구 서울시립대로29길 86-9,37.58735262,127.0544709,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0010),1,서울특별시 동대문구 망우로4길 8,37.58742578,127.0546058,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0011),1,서울특별시 동대문구 전농로38라길 35,37.58758768,127.0545698,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0012),1,서울특별시 동대문구 전농로39라길 32,37.58239565,127.0498235,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0013),1,서울특별시 동대문구 서울시립대로29길 86-7,37.58547107,127.0546758,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0014),1,서울특별시 동대문구 전농로38길 59,37.58699441,127.0547472,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0015),1,서울특별시 동대문구 전농로39라길 32,37.58239565,127.0498235,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0016),1,서울특별시 동대문구 전농로39라길 16,37.58239565,127.0498235,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0017),1,서울특별시 동대문구 서울시립대로29길 85-1,37.58709763,127.0541344,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0018),1,서울특별시 동대문구 서울시립대로29길 82,37.58719973,127.0545068,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0019),1,서울특별시 동대문구 전농로39라길 11,37.58239565,127.0498235,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0020),1,서울특별시 동대문구 전농로38라길 10,37.58690626,127.0538651,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0021),1,서울특별시 동대문구 전농로39길 37,37.58239565,127.0498235,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0022),1,서울특별시 동대문구 전농로39라길 3,37.58239565,127.0498235,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0023),1,서울특별시 동대문구 전농로38길 35,37.58665263,127.0536985,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0024),1,서울특별시 동대문구 서울시립대로 36,37.57456907,127.0469002,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0025),1,서울특별시 동대문구 전농로38길 47,37.5867114,127.0542865,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0026),1,서울특별시 동대문구 답십리로19길 22-3,37.57735021,127.0476346,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0027),1,서울특별시 동대문구 전농로38길 24,37.58634214,127.0531816,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0028),1,서울특별시 동대문구 전농로38길 24,37.58634214,127.0531816,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0029),1,서울특별시 동대문구 전농로38길 18,37.58604228,127.0528683,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0030),1,서울특별시 동대문구 전농로38길 12,37.58586073,127.0527008,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0031),1,서울특별시 동대문구 전농로38길 8-1,37.58571658,127.0527026,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0032),1,서울특별시 동대문구 전농로38길 2,37.58552566,127.0524899,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0033),1,서울특별시 동대문구 전농로38길 38,37.58642821,127.0538032,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0034),1,서울특별시 동대문구 전농로38길 46,37.58645877,127.0542444,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0035),1,서울특별시 동대문구 전농로38길 42,37.58636659,127.0539852,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0036),1,서울특별시 동대문구 전농로38길 48-3,37.58657843,127.0545599,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0037),1,서울특별시 동대문구 전농로38길 30,37.58637089,127.0533963,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0038),1,서울특별시 동대문구 전농로38다길 15,37.58631109,127.0538047,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0039),1,서울특별시 동대문구 전농로38다길 22,37.58606407,127.0544645,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0040),1,서울특별시 동대문구 전농로38다길 28,37.58610975,127.0545432,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0041),1,서울특별시 동대문구 전농로38다길 31,37.58634572,127.0547554,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0042),1,서울특별시 동대문구 전농로38다길 33-1,37.58624807,127.0549378,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0043),1,서울특별시 동대문구 전농로38다길 2,37.58608851,127.0530149,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0044),1,서울특별시 동대문구 전농로38나길 11,37.58598393,127.0534578,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0045),1,서울특별시 동대문구 전농로38다길 4,37.58607194,127.0531963,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0046),1,서울특별시 동대문구 전농로38다길 14,37.58605846,127.0537626,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0047),1,서울특별시 동대문구 전농로38나길 25,37.5859718,127.0541939,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0048),1,서울특별시 동대문구 전농로38나길 30,37.58578351,127.0543096,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0049),1,서울특별시 동대문구 전농로38나길 4,37.58571821,127.0529064,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0050),1,서울특별시 동대문구 전농로38가길 15-4,37.58585735,127.0534028,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0051),1,서울특별시 동대문구 전농로38가길 21-1,37.58573239,127.0535516,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0052),1,서울특별시 동대문구 전농로38길 8,37.58568846,127.0525671,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0053),1,서울특별시 동대문구 전농로38나길 4,37.58571821,127.0529064,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0054),1,서울특별시 동대문구 전농로38가길 9,37.58571011,127.0530197,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0055),1,서울특별시 동대문구 전농로38가길 15-1,37.58567996,127.0537561,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0056),1,서울특별시 동대문구 전농로38가길 22,37.58553454,127.0535994,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0057),1,서울특별시 동대문구 전농로38가길 29,37.58570953,127.0540727,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0058),1,서울특별시 동대문구 전농로38가길 36,37.58567996,127.0537561,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0062),1,서울특별시 동대문구 전농로36길 1,37.58542746,127.0526044,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0063),1,서울특별시 동대문구 전농로36길 15-1,37.58543199,127.0531704,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0064),1,서울특별시 동대문구 전농로36길 21,37.58540841,127.053601,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0065),1,서울특별시 동대문구 전농로36길 33 ,37.585387,127.0543032,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0066),1,서울특별시 동대문구 전농로38가길 38,37.58567996,127.0537561,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0067),1,서울특별시 동대문구 전농로36나길 7,37.58512576,127.0531856,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0068),1,서울특별시 동대문구 전농로36나길 1,37.58512268,127.0528007,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0069),1,서울특별시 동대문구 전농로36나길 7,37.58512576,127.0531856,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0070),1,서울특별시 동대문구 전농로36나길 15,37.58515587,127.0535702,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0071),1,서울특별시 동대문구 전농로36나길 17,37.5851566,127.0536608,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0072),1,서울특별시 동대문구 전농로36나길 25,37.58511445,127.0540236,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0073),1,서울특별시 동대문구 전농로41나길 31,37.58239565,127.0498235,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0074),1,서울특별시 동대문구 전농로36길 38,37.58526114,127.0543388,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0075),1,서울특별시 동대문구 전농로36나길 10,37.58497242,127.0531649,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0076),1,서울특별시 동대문구 전농로34길 7,37.58482835,127.0531781,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0077),1,서울특별시 동대문구 전농로34길 2,37.58464662,127.0529879,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0078),1,서울특별시 동대문구 전농로34길 15-2,37.58483379,127.0538573,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0079),1,서울특별시 동대문구 전농로34길 14-3,37.58459828,127.0537018,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0080),1,서울특별시 동대문구 전농로34길 23,37.58483687,127.0542423,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0081),1,서울특별시 동대문구 전농로34길 20-2,37.58459973,127.0538829,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0082),1,서울특별시 동대문구 전농로34길 8,37.58464871,127.0532483,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0083),1,서울특별시 동대문구 전농로36가길 23-6,37.58429014,127.0534792,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0084),1,서울특별시 동대문구 전농로36가길 27,37.58426193,127.0533324,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0085),1,서울특별시 동대문구 전농로 224,37.58419823,127.053254,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0086),1,서울특별시 동대문구 전농로34길 25,37.58480183,127.0543672,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0087),1,서울특별시 동대문구 전농로34길 28-1,37.58472129,127.0544362,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0088),1,서울특별시 동대문구 서울시립대로29길 23,37.58469508,127.0545384,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0089),1,서울특별시 동대문구 망우로4길 20,37.58686044,127.0548961,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0090),1,서울특별시 동대문구 전농로38길 54,37.5867325,127.0546712,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0091),1,서울특별시 동대문구 서울시립대로29길 73,37.58664258,127.054695,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0092),1,서울특별시 동대문구 망우로4길 24,37.58669936,127.055034,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0093),1,서울특별시 동대문구 서울시립대로29길 70,37.58663566,127.0549555,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0094),1,서울특별시 동대문구 서울시립대로29길 65,37.58635609,127.0549251,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0095),1,서울특별시 동대문구 서울시립대로29길 57,37.58614968,127.0550296,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0096),1,서울특별시 동대문구 전농로38다길 37,37.58604121,127.0549857,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
전농1동(0097),1,서울특별시 동대문구 전농로39다길 43,37.58239565,127.0498235,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
