연번,행정동,도로명주소,지번주소,위도,경도
6231,반포1동,서울특별시 서초구 사평대로55길 149,서울특별시 서초구 반포동 705-2,37.51039115,127.019811
6232,서초4동,서울특별시 서초구 사평대로56길 12,서울특별시 서초구 서초동 1302-40,37.50291209,127.0230416
6233,서초4동,서울특별시 서초구 강남대로 403-LED임,서울특별시 서초구 서초동 1318-4,37.49844605,127.0267073
6234,서초4동,서울특별시 서초구 사평대로56길 12,서울특별시 서초구 서초동 1302-40,37.50291209,127.0230416
6235,서초4동,서울특별시 서초구 사평대로56길 14,서울특별시 서초구 서초동 1302-39,37.50272177,127.0229083
6236,반포1동,서울특별시 서초구 사평대로57길 7,서울특별시 서초구 반포동 747-9,37.50460767,127.0232344
6237,반포1동,서울특별시 서초구 사평대로57길 12,서울특별시 서초구 반포동 748,37.50500577,127.0234328
6238,반포1동,서울특별시 서초구 사평대로57길 12,서울특별시 서초구 반포동 748-17,37.50500577,127.0234328
6239,반포1동,서울특별시 서초구 사평대로57길 27,서울특별시 서초구 반포동 749-30,37.50546951,127.0228499
6240,반포1동,서울특별시 서초구 사평대로57길 29,서울특별시 서초구 반포동 749-30,37.50559545,127.0228257
6241,반포1동,서울특별시 서초구 사평대로57길 39-1,서울특별시 서초구 반포동 738-14,37.5059366,127.0226742
6242,반포1동,서울특별시 서초구 사평대로57길 39-2,서울특별시 서초구 반포동 749-30,37.50604453,127.0226502
6243,반포1동,서울특별시 서초구 사평대로57길 39-3,서울특별시 서초구 반포동 738-15,37.50594384,127.0224592
6244,서초4동,서울특별시 서초구 강남대로 405,서울특별시 서초구 서초동 1318,37.4987703,127.0266918
6245,반포1동,서울특별시 서초구 사평대로57길 43,서울특별시 서초구 반포동 738-10,37.50613425,127.0226038
6246,반포1동,서울특별시 서초구 사평대로57길 54,서울특별시 서초구 반포동 749-30,37.50661195,127.0226202
6247,반포1동,서울특별시 서초구 사평대로57길 57,서울특별시 서초구 반포동 735-18,37.50676221,127.0222676
6248,반포1동,서울특별시 서초구 사평대로57길 63,서울특별시 서초구 반포동 735-15,37.50700463,127.0221626
6249,반포1동,서울특별시 서초구 사평대로57길 76,서울특별시 서초구 반포동 723-21,37.50755496,127.0222459
6250,반포1동,서울특별시 서초구 사평대로57길 77-4,서울특별시 서초구 반포동 724-28,37.50764103,127.0217585
6251,반포1동,서울특별시 서초구 사평대로57길 87,서울특별시 서초구 반포동 724-40,37.50802845,127.0217534
6252,반포1동,서울특별시 서초구 사평대로57길 98,서울특별시 서초구 반포동 722-35,37.50855194,127.0218597
6253,반포1동,서울특별시 서초구 사평대로57길 104,서울특별시 서초구 반포동 722-26,37.50868418,127.0215073
6254,반포1동,서울특별시 서초구 사평대로57길 109,서울특별시 서초구 반포동 721-16,37.50878949,127.0211666
6255,서초4동,서울특별시 서초구 강남대로 405,서울특별시 서초구 서초동 1318-2,37.4987703,127.0266918
6256,반포1동,서울특별시 서초구 사평대로57길 114,서울특별시 서초구 반포동 722-23,37.50894424,127.0213569
6257,반포1동,서울특별시 서초구 사평대로57길 114,서울특별시 서초구 반포동 722-22,37.50894424,127.0213569
6258,반포1동,서울특별시 서초구 사평대로57길 130,서울특별시 서초구 반포동 707-7,37.50963536,127.0210312
6259,반포1동,서울특별시 서초구 사평대로57길 139,서울특별시 서초구 반포동 708-2,37.51000983,127.0205512
6260,반포4동,서울특별시 서초구 사평대로 60-LED,서울특별시 서초구 반포동 113-4,37.49790474,126.9911355
6261,반포4동,서울특별시 서초구 사평대로 66,서울특별시 서초구 반포동 612-97,37.4978927,126.9918368
6262,반포4동,서울특별시 서초구 사평대로 76,서울특별시 서초구 반포동 612-60,37.497903,126.9930467
6263,반포4동,서울특별시 서초구 사평대로 84,서울특별시 서초구 반포동 산 71-2,37.49801824,126.9938821
6264,반포4동,서울특별시 서초구 사평대로 84,서울특별시 서초구 반포동 612-63,37.49801824,126.9938821
6265,반포4동,서울특별시 서초구 사평대로 84,서울특별시 서초구 반포동 612-59,37.49801824,126.9938821
6266,서초4동,서울특별시 서초구 강남대로 405,서울특별시 서초구 서초동 1394,37.4987703,127.0266918
6267,반포4동,서울특별시 서초구 사평대로 90,서울특별시 서초구 반포동 111-1,37.49816845,126.9945926
6268,반포4동,서울특별시 서초구 사평대로 90,서울특별시 서초구 반포동 111-1,37.49816845,126.9945926
6269,반포4동,서울특별시 서초구 사평대로 94_,서울특별시 서초구 반포동 111-7,37.49838813,126.9949968
6270,반포4동,서울특별시 서초구 사평대로 108,서울특별시 서초구 반포동 107-14,37.49893285,126.9965388
6271,반포4동,서울특별시 서초구 사평대로 108,서울특별시 서초구 반포동 107-14,37.49893285,126.9965388
6272,반포4동,서울특별시 서초구 사평대로 120,서울특별시 서초구 반포동 94-1,37.49951914,126.9976733
6273,반포4동,서울특별시 서초구 사평대로 142,서울특별시 서초구 반포동 539-1,37.50037681,127.001066
6274,반포4동,서울특별시 서초구 사평대로 142,서울특별시 서초구 반포동 539-1,37.50037681,127.001066
6275,서초4동,서울특별시 서초구 사평대로 364,서울특별시 서초구 서초동 1303,37.50373337,127.0232005
6276,서초3동,서울특별시 서초구 상문고등학교1-1,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6277,서초4동,서울특별시 서초구 강남대로 419,서울특별시 서초구 서초동 1306-6,37.49980259,127.0262148
6278,서초3동,서울특별시 서초구 상문고등학교1-2,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6279,서초3동,서울특별시 서초구 상문고등학교1-3,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6280,서초3동,서울특별시 서초구 상문고등학교1-4,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6281,서초3동,서울특별시 서초구 상문고등학교1-5,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6282,서초3동,서울특별시 서초구 상문고등학교1-6,서울특별시 서초구 방배동 1002,37.47418168,127.0323353
6283,서초3동,서울특별시 서초구 상문고등학교1-7,서울특별시 서초구 방배동 1002,37.47418168,127.0323353
6284,서초3동,서울특별시 서초구 상문고등학교1-8,서울특별시 서초구 방배동 산 195,37.47418168,127.0323353
6285,서초3동,서울특별시 서초구 상문고등학교1-9,서울특별시 서초구 방배동 산 195,37.47418168,127.0323353
6286,서초3동,서울특별시 서초구 상문고등학교1-10,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6287,서초3동,서울특별시 서초구 상문고등학교1-11,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6288,서초4동,서울특별시 서초구 강남대로 419-LED임,서울특별시 서초구 서초동 1306-7,37.49980259,127.0262148
6289,서초3동,서울특별시 서초구 상문고등학교1-12,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6290,서초3동,서울특별시 서초구 상문고등학교1-13,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6291,서초3동,서울특별시 서초구 상문고등학교1-14,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6292,서초3동,서울특별시 서초구 상문고등학교1-15,서울특별시 서초구 방배동 1002,37.47418168,127.0323353
6293,서초3동,서울특별시 서초구 상문고등학교1-16,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6294,서초3동,서울특별시 서초구 상문고등학교1-17,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6295,서초3동,서울특별시 서초구 상문고등학교1-18,서울특별시 서초구 방배동 1002-4,37.47418168,127.0323353
6296,서초3동,서울특별시 서초구 상문고등학교1-19,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6297,서초3동,서울특별시 서초구 상문고등학교1-20,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6298,서초3동,서울특별시 서초구 상문고등학교1-21,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6299,서초4동,서울특별시 서초구 강남대로 429,서울특별시 서초구 서초동 1305-7,37.5007901,127.0257722
6300,서초3동,서울특별시 서초구 상문고등학교1-22,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6301,서초3동,서울특별시 서초구 상문고등학교1-23,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6302,서초3동,서울특별시 서초구 상문고등학교1-24,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6303,서초3동,서울특별시 서초구 상문고등학교1-25,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6304,서초3동,서울특별시 서초구 상문고등학교1-26,서울특별시 서초구 방배동 1000-1,37.47418168,127.0323353
6305,서초3동,서울특별시 서초구 상문고등학교1-27,서울특별시 서초구 방배동 산 195,37.47418168,127.0323353
6306,서초3동,서울특별시 서초구 상문고등학교1-28,서울특별시 서초구 방배동 산 195,37.47418168,127.0323353
6307,서초3동,서울특별시 서초구 상문고등학교1-29,서울특별시 서초구 방배동 산 195,37.47418168,127.0323353
6308,양재2동,서울특별시 서초구 새원1길 4,서울특별시 서초구 원지동 251-3,37.45427817,127.0502463
6309,양재2동,서울특별시 서초구 새원1길 4,서울특별시 서초구 원지동 251-3,37.45427817,127.0502463
6310,양재2동,서울특별시 서초구 강남대로1-3,서울특별시 서초구 양재동 352-16,37.49655674,127.0281568
6311,양재2동,서울특별시 서초구 강남대로4길 7,서울특별시 서초구 양재동 351-8,37.46692165,127.0426142
6312,서초4동,서울특별시 서초구 강남대로 429-LED임,서울특별시 서초구 서초동 1305-8,37.5007901,127.0257722
6313,양재2동,서울특별시 서초구 새원1길 4,서울특별시 서초구 원지동 254-8,37.45427817,127.0502463
6314,양재2동,서울특별시 서초구 새원2길 5,서울특별시 서초구 원지동 249-3,37.45478026,127.0499347
6315,양재2동,서울특별시 서초구 새원3길 8,서울특별시 서초구 원지동 254-13,37.45386118,127.049935
6316,양재2동,서울특별시 서초구 새원3길 8,서울특별시 서초구 원지동 255-4,37.45386118,127.049935
6317,양재2동,서울특별시 서초구 새원4길 9-2,서울특별시 서초구 원지동 243-1,37.45494491,127.0491189
6318,양재2동,서울특별시 서초구 새원8길 3,서울특별시 서초구 원지동 238-38,37.45296088,127.0477876
6319,양재2동,서울특별시 서초구 새원길 26,서울특별시 서초구 원지동 238-21,37.45316291,127.0482598
6320,내곡동,서울특별시 서초구 새원말길 5-2,서울특별시 서초구 신원동 502-4,37.45592011,127.0504968
6321,내곡동,서울특별시 서초구 새원말길 8,서울특별시 서초구 신원동 503-3,37.45576849,127.0506909
6322,내곡동,서울특별시 서초구 새원말길 12-7,서울특별시 서초구 신원동 431-2,37.45607428,127.0528685
6323,서초4동,서울특별시 서초구 강남대로 435-LED임,서울특별시 서초구 서초동 1305-5,37.50117584,127.0255636
6324,내곡동,서울특별시 서초구 새정1길 7,서울특별시 서초구 신원동 9-26,37.43533487,127.069164
6325,내곡동,서울특별시 서초구 새정1길 11,서울특별시 서초구 신원동 9-28,37.43528374,127.0695375
6326,내곡동,서울특별시 서초구 새정1길 15,서울특별시 서초구 신원동 9-30,37.435213,127.0697079
6327,내곡동,서울특별시 서초구 새정1길 16-1,서울특별시 서초구 신원동 22-1,37.43509347,127.0694043
6328,내곡동,서울특별시 서초구 새정2길 3,서울특별시 서초구 신원동 13-2,37.43563131,127.0690474
6329,내곡동,서울특별시 서초구 새정2길 5-1,서울특별시 서초구 신원동 15-2,37.43575092,127.0693623
6330,내곡동,서울특별시 서초구 새정2길 7-1,서울특별시 서초구 신원동 15-11,37.43583308,127.0694969
6331,내곡동,서울특별시 서초구 새정2길 7-3,서울특별시 서초구 신원동 13-6,37.4359064,127.0696541
6332,내곡동,서울특별시 서초구 새정2길 8,서울특별시 서초구 신원동 14-10,37.43549829,127.0693202
6333,내곡동,서울특별시 서초구 새정2길 9,서울특별시 서초구 신원동 17-8,37.43550202,127.0697947
6334,반포1동,서울특별시 서초구 강남대로 509,서울특별시 서초구 반포동 723-22,37.50764711,127.0224936
6335,내곡동,서울특별시 서초구 새정2길 10,서울특별시 서초구 신원동 14-7,37.43542755,127.0694906
6336,내곡동,서울특별시 서초구 새정2길 11,서울특별시 서초구 신원동 19-5,37.43534992,127.0699322
6337,내곡동,서울특별시 서초구 새정2길 15,서울특별시 서초구 신원동 20-2,37.43512698,127.0702288
6338,내곡동,서울특별시 서초구 새정2길 20,서울특별시 서초구 신원동 27-2,37.43477533,127.0701992
6339,내곡동,서울특별시 서초구 새정2길 20,서울특별시 서초구 신원동 2-3,37.43477533,127.0701992
6340,내곡동,서울특별시 서초구 새정3길 8,서울특별시 서초구 신원동 38-13,37.43464165,127.0692404
6341,내곡동,서울특별시 서초구 새정3길 10,서울특별시 서초구 신원동 38-15,37.43461649,127.069478
6342,내곡동,서울특별시 서초구 새정3길 13,서울특별시 서초구 신원동 26-9,37.43475563,127.0699848
6343,내곡동,서울특별시 서초구 새정3길 14-1,서울특별시 서초구 신원동 33-4,37.43456713,127.0700775
6344,내곡동,서울특별시 서초구 새정3길 14-3,서울특별시 서초구 신원동 33-25,37.43438898,127.0703396
6345,반포1동,서울특별시 서초구 강남대로 511,서울특별시 서초구 반포동 723-16,37.49655674,127.0281568
6346,내곡동,서울특별시 서초구 새정길 15,서울특별시 서초구 신원동 2-5,37.43559165,127.0674433
6347,내곡동,서울특별시 서초구 새정길 21,서울특별시 서초구 신원동 6-6,37.4356862,127.0680071
6348,내곡동,서울특별시 서초구 새정길 29,서울특별시 서초구 신원동 10,37.43589965,127.0687954
6349,내곡동,서울특별시 서초구 새정길 29,서울특별시 서초구 신원동 10-6,37.43589965,127.0687954
6350,내곡동,서울특별시 서초구 샘마을1길 3,서울특별시 서초구 내곡동 1-1225,37.45809138,127.0708944
6351,내곡동,서울특별시 서초구 샘마을1길 9,서울특별시 서초구 내곡동 1-2081,37.45809639,127.0703857
6352,내곡동,서울특별시 서초구 샘마을1길 9-1,서울특별시 서초구 내곡동 1-2049,37.45808987,127.0707023
6353,내곡동,서울특별시 서초구 샘마을1길 9-6,서울특별시 서초구 내곡동 1-2027,37.4577822,127.0705365
6354,내곡동,서울특별시 서초구 샘마을1길 9-8,서울특별시 서초구 내곡동 1-2025,37.45761173,127.0706291
6355,내곡동,서울특별시 서초구 샘마을2길 5,서울특별시 서초구 내곡동 1-2093,37.45830587,127.0718187
6356,반포1동,서울특별시 서초구 강남대로 525-7,서울특별시 서초구 반포동 722-27,37.50878459,127.0216644
6357,내곡동,서울특별시 서초구 샘마을2길 9-5,서울특별시 서초구 내곡동 1-170,37.45879258,127.0718353
6358,내곡동,서울특별시 서초구 샘마을2길 9-5,서울특별시 서초구 내곡동 1-170,37.45879258,127.0718353
6359,내곡동,서울특별시 서초구 샘마을2길 26,서울특별시 서초구 내곡동 1-1996,37.45956082,127.0732839
6360,내곡동,서울특별시 서초구 샘마을2길 26,서울특별시 서초구 내곡동 1-1996,37.45956082,127.0732839
6361,내곡동,서울특별시 서초구 샘마을2길 28,서울특별시 서초구 내곡동 1-145,37.45966779,127.0731357
6362,내곡동,서울특별시 서초구 샘마을2길 32,서울특별시 서초구 내곡동 1-1974,37.45988155,127.0728165
6363,내곡동,서울특별시 서초구 샘마을2길 34,서울특별시 서초구 내곡동 1-1973,37.45998878,127.0727022
6364,내곡동,서울특별시 서초구 샘마을2길 38,서울특별시 서초구 내곡동 1-1971,37.46027532,127.0724726
6365,내곡동,서울특별시 서초구 샘마을2길 40,서울특별시 서초구 내곡동 1-2245,37.46044589,127.0723913
6366,내곡동,서울특별시 서초구 샘마을2길 40-3,서울특별시 서초구 내곡동 1-1959,37.46056381,127.0724916
6367,반포1동,서울특별시 서초구 강남대로 525-7,서울특별시 서초구 반포동 722-27,37.50878459,127.0216644
6368,내곡동,서울특별시 서초구 샘마을길 3-2,서울특별시 서초구 내곡동 1-175,37.45766916,127.0710579
6369,내곡동,서울특별시 서초구 샘마을길 3-4,서울특별시 서초구 내곡동 1-2235,37.4577127,127.0708652
6370,내곡동,서울특별시 서초구 샘마을길 4-1,서울특별시 서초구 내곡동 1-2020,37.4578612,127.0714172
6371,내곡동,서울특별시 서초구 샘마을길 4-9,서울특별시 서초구 내곡동 1-2006,37.4581369,127.0721033
6372,내곡동,서울특별시 서초구 샘마을길 8,서울특별시 서초구 내곡동 1-2125,37.45815915,127.0714927
6373,내곡동,서울특별시 서초구 샘마을길 9,서울특별시 서초구 내곡동 1-2112,37.45846362,127.0712515
6374,내곡동,서울특별시 서초구 샘마을길 13,서울특별시 서초구 내곡동 1-2233,37.45878064,127.0714624
6375,내곡동,서울특별시 서초구 샘마을길 32,서울특별시 서초구 내곡동 1-153,37.46043862,127.0714645
6376,내곡동,서울특별시 서초구 샘마을길 33-7,서울특별시 서초구 내곡동 산 13-194,37.45992617,127.0704648
6377,내곡동,서울특별시 서초구 샘마을길 50,서울특별시 서초구 내곡동 1-119,37.46187711,127.0722041
6378,반포1동,서울특별시 서초구 강남대로 545-9,서울특별시 서초구 반포동 707,37.51024632,127.0208196
6379,내곡동,서울특별시 서초구 샘마을길 67,서울특별시 서초구 내곡동 1-2716,37.46302007,127.0708788
6380,반포4동,서울특별시 서초구 서래로1길 7,서울특별시 서초구 반포동 98-1,37.49597811,126.9976866
6381,반포4동,서울특별시 서초구 서래로1길 10,서울특별시 서초구 반포동 97-5,37.49626594,126.9976262
6382,반포4동,서울특별시 서초구 서래로1길 13,서울특별시 서초구 반포동 101-10,37.49601099,126.997313
6383,반포4동,서울특별시 서초구 서래로1길 25,서울특별시 서초구 반포동 100-2,37.49604031,126.996521
6384,반포4동,서울특별시 서초구 서래로2길 29,서울특별시 서초구 반포동 78-11,37.49611419,126.999924
6385,반포4동,서울특별시 서초구 서래로2길 39,서울특별시 서초구 반포동 79-7,37.49608293,127.0004898
6386,반포4동,서울특별시 서초구 서래로2길 45,서울특별시 서초구 반포동 80-7,37.49606835,127.0008971
6387,반포4동,서울특별시 서초구 서래로2길 54-6,서울특별시 서초구 반포동 81-9,37.49567393,127.0011399
6388,반포4동,서울특별시 서초구 서래로2길 54-10,서울특별시 서초구 반포동 81-7,37.49554751,127.0011076
6389,반포1동,서울특별시 서초구 강남대로 545-9,서울특별시 서초구 반포동 707,37.51024632,127.0208196
6390,반포4동,서울특별시 서초구 서래로2길 54-10,서울특별시 서초구 반포동 81-7,37.49554751,127.0011076
6391,반포4동,서울특별시 서초구 서래로2길 58,서울특별시 서초구 반포동 81-10,37.49580226,127.0013983
6392,반포4동,서울특별시 서초구 서래로3길 9,서울특별시 서초구 반포동 97-1,37.49689775,126.9977535
6393,반포4동,서울특별시 서초구 서래로3길 15,서울특별시 서초구 반포동 102-1,37.4969036,126.9973802
6394,반포4동,서울특별시 서초구 서래로3길 17-7,서울특별시 서초구 반포동 102-5,37.49669523,126.9972473
6395,반포4동,서울특별시 서초구 서래로3길 17-13,서울특별시 서초구 반포동 102-4,37.49641527,126.9971719
6396,반포4동,서울특별시 서초구 서래로3길 17-18,서울특별시 서초구 반포동 103-5,37.49632258,126.9968678
6397,반포4동,서울특별시 서초구 서래로3길 21,서울특별시 서초구 반포동 103-1,37.49689133,126.9969959
6398,반포4동,서울특별시 서초구 서래로4길 5,서울특별시 서초구 반포동 125-3,37.4971758,126.9986658
6399,반포4동,서울특별시 서초구 서래로4길 5,서울특별시 서초구 반포동 90-7,37.4971758,126.9986658
6400,반포1동,서울특별시 서초구 강남대로 545-15,서울특별시 서초구 반포동 708-1,37.51015351,127.0204928
6401,반포4동,서울특별시 서초구 서래로4길 33,서울특별시 서초구 반포동 76-6,37.49698139,127.0001838
6402,반포4동,서울특별시 서초구 서래로5길 2,서울특별시 서초구 반포동 95-9,37.49791889,126.9981018
6403,반포4동,서울특별시 서초구 서래로5길 18,서울특별시 서초구 반포동 105-11,37.49801091,126.9972636
6404,반포4동,서울특별시 서초구 서래로5길 26,서울특별시 서초구 반포동 107-30,37.49797152,126.9968684
6405,반포4동,서울특별시 서초구 서래로5길 30,서울특별시 서초구 반포동 107-32,37.49798637,126.9964949
6406,반포4동,서울특별시 서초구 서래로5길 34,서울특별시 서초구 반포동 107-100,37.49801186,126.9963137
6407,반포4동,서울특별시 서초구 서래로5길 37-10,서울특별시 서초구 반포동 107-61,37.49753138,126.9959695
6408,반포4동,서울특별시 서초구 서래로5길 37-14,서울특별시 서초구 반포동 107-59,37.49725228,126.9959958
6409,반포4동,서울특별시 서초구 서래로5길 37-18,서울특별시 서초구 반포동 107-96,37.49710803,126.9959865
6410,반포4동,서울특별시 서초구 서래로5길 41,서울특별시 서초구 반포동 107-101,37.49781911,126.9958978
6411,반포1동,서울특별시 서초구 강남대로 545-18,서울특별시 서초구 반포동 706-2,37.51032376,127.0203775
6412,반포4동,서울특별시 서초구 서래로5길 41,서울특별시 서초구 반포동 107-63,37.49781911,126.9958978
6413,반포4동,서울특별시 서초구 서래로5길 61,서울특별시 서초구 반포동 110-3,37.49780893,126.9946992
6414,반포4동,서울특별시 서초구 서래로5길 86,서울특별시 서초구 반포동 612-62,37.49788874,126.993488
6415,반포4동,서울특별시 서초구 서래로5길 102,서울특별시 서초구 반포동 612-135,37.49762829,126.9925302
6416,반포4동,서울특별시 서초구 서래로5길 107,서울특별시 서초구 반포동 612-132,37.49729484,126.9925234
6417,반포4동,서울특별시 서초구 서래로6길 15,서울특별시 서초구 반포동 72-9,37.49787393,126.9991767
6418,반포4동,서울특별시 서초구 서래로6길 16,서울특별시 서초구 반포동 75-1,37.49773045,126.9992578
6419,반포4동,서울특별시 서초구 서래로6길 17,서울특별시 서초구 반포동 72-8,37.49788447,126.9993575
6420,반포4동,서울특별시 서초구 서래로6길 25,서울특별시 서초구 반포동 73-6,37.49785159,126.9997312
6421,반포4동,서울특별시 서초구 서래로6길 26,서울특별시 서초구 반포동 74-2,37.49759156,126.9998817
6422,양재1동,서울특별시 서초구 강남대로5-1,서울특별시 서초구 양재동 20-39,37.49655674,127.0281568
6423,잠원동,서울특별시 서초구 강남대로 567,서울특별시 서초구 잠원동 36-13,37.51239361,127.0200677
6424,반포4동,서울특별시 서초구 서래로7길 7,서울특별시 서초구 반포동 95-1,37.49854745,126.9978446
6425,반포4동,서울특별시 서초구 서래로7길 7,서울특별시 서초구 반포동 95-1,37.49854745,126.9978446
6426,반포4동,서울특별시 서초구 서래로7길 7,서울특별시 서초구 반포동 95-3,37.49854745,126.9978446
6427,반포4동,서울특별시 서초구 서래로7길 13,서울특별시 서초구 반포동 105-3,37.49862653,126.997606
6428,반포4동,서울특별시 서초구 서래로7길 15,서울특별시 서초구 반포동 105-2,37.49864273,126.9973909
6429,반포4동,서울특별시 서초구 서래로8길 7_,서울특별시 서초구 반포동 92-10,37.49871882,126.998928
6430,반포4동,서울특별시 서초구 서래로10길 9,서울특별시 서초구 반포동 93-5,37.49952086,126.9989399
6431,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6432,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 125-14,37.4989427,126.9998297
6433,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 125-14,37.4989427,126.9998297
6434,잠원동,서울특별시 서초구 강남대로 577,서울특별시 서초구 잠원동 28-10,37.51324755,127.019819
6435,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 125-14,37.4989427,126.9998297
6436,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6437,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6438,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6439,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6440,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6441,반포4동,서울특별시 서초구 서래로10길 26,서울특별시 서초구 반포동 70,37.4989427,126.9998297
6442,반포4동,서울특별시 서초구 서래로 2,서울특별시 서초구 반포동 88-4,37.49510812,126.9981619
6443,반포4동,서울특별시 서초구 서래로 7,서울특별시 서초구 반포동 98-7,37.49583607,126.9979373
6444,서초1동,서울특별시 서초구 서리풀2길 5,서울특별시 서초구 서초동 1617-20,37.48763219,127.0211031
6445,잠원동,서울특별시 서초구 강남대로 581,서울특별시 서초구 잠원동 28-1,37.51367072,127.0197795
6446,서초1동,서울특별시 서초구 서리풀2길 19,서울특별시 서초구 서초동 1617-15,37.48779218,127.0219265
6447,서초1동,서울특별시 서초구 서리풀2길 20,서울특별시 서초구 서초동 1617-26,37.48753043,127.0218734
6448,서초1동,서울특별시 서초구 서리풀2길 26,서울특별시 서초구 서초동 1617-29,37.48757875,127.0222685
6449,서초1동,서울특별시 서초구 서리풀3길 6-3,서울특별시 서초구 서초동 1629-27,37.48813591,127.0199093
6450,서초1동,서울특별시 서초구 서리풀3길 6-5,서울특별시 서초구 서초동 1629-25,37.48829808,127.0199071
6451,서초1동,서울특별시 서초구 서리풀3길 8,서울특별시 서초구 서초동 1629-58,37.48798274,127.0199113
6452,서초1동,서울특별시 서초구 서리풀3길 9,서울특별시 서초구 서초동 1618-70,37.48774493,127.0194847
6453,서초1동,서울특별시 서초구 서리풀3길 14,서울특별시 서초구 서초동 1628-51,37.48796839,127.0192669
6454,서초1동,서울특별시 서초구 서리풀3길 15,서울특별시 서초구 서초동 1618-51,37.48772364,127.0190892
6455,서초1동,서울특별시 서초구 서리풀3길 20,서울특별시 서초구 서초동 1628-54,37.48796333,127.0186564
6456,잠원동,서울특별시 서초구 강남대로 581,서울특별시 서초구 잠원동 28-1,37.51367072,127.0197795
6457,서초1동,서울특별시 서초구 서리풀3길 20-4,서울특별시 서초구 서초동 1628-55,37.48815178,127.0185634
6458,서초1동,서울특별시 서초구 서리풀3길 20-5,서울특별시 서초구 서초동 1628-58,37.48822161,127.0182911
6459,서초1동,서울특별시 서초구 서리풀3길 20-5,서울특별시 서초구 서초동 1628-58,37.48822161,127.0182911
6460,서초1동,서울특별시 서초구 서리풀3길 22,서울특별시 서초구 서초동 1628-61,37.48790646,127.0183179
6461,서초1동,서울특별시 서초구 서리풀3길 24,서울특별시 서초구 서초동 1628-62,37.48785991,127.0181375
6462,서초1동,서울특별시 서초구 서리풀4길 3,서울특별시 서초구 서초동 1613-5,37.48815306,127.0208928
6463,서초1동,서울특별시 서초구 서리풀4길 7-6,서울특별시 서초구 서초동 1613-21,37.48838937,127.0211385
6464,서초1동,서울특별시 서초구 서리풀4길 12,서울특별시 서초구 서초동 1617-4,37.48794142,127.0214497
6465,서초1동,서울특별시 서초구 서리풀4길 12,서울특별시 서초구 서초동 1617-5,37.48794142,127.0214497
6466,서초1동,서울특별시 서초구 서리풀4길 15-7,서울특별시 서초구 서초동 1613-20,37.48848978,127.0212955
6467,잠원동,서울특별시 서초구 강남대로 581,서울특별시 서초구 잠원동 28-1,37.51367072,127.0197795
6468,서초1동,서울특별시 서초구 서리풀4길 18,서울특별시 서초구 서초동 1617-7,37.48794357,127.0217097
6469,서초1동,서울특별시 서초구 서리풀4길 25,서울특별시 서초구 서초동 1614-27,37.48833397,127.0220665
6470,서초1동,서울특별시 서초구 서리풀4길 25,서울특별시 서초구 서초동 1614-27,37.48833397,127.0220665
6471,서초1동,서울특별시 서초구 서리풀4길 25,서울특별시 서초구 서초동 1614-27,37.48833397,127.0220665
6472,서초1동,서울특별시 서초구 서리풀4길 36,서울특별시 서초구 서초동 1617-13,37.48785814,127.0222762
6473,서초1동,서울특별시 서초구 서리풀4길 43,서울특별시 서초구 서초동 1616-10,37.48763841,127.0229462
6474,서초1동,서울특별시 서초구 서리풀4길 43,서울특별시 서초구 서초동 1616-10,37.48763841,127.0229462
6475,서초1동,서울특별시 서초구 서리풀4길 43,서울특별시 서초구 서초동 1616-10,37.48763841,127.0229462
